psy_code,top5_mean,total_mean,weighted_mean,weighted_mean_Normalization,reg_date,purpose
P202507041AFF,8.8,8.8,8.8,1.510144927536232,2025-09-29 16:49:26.535550,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507046A44,3.6,3.6,3.6000000000000005,1.2086956521739132,2025-09-29 16:49:26.541863,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507070C5F,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.545448,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507074212,2.8,2.3333333333333335,2.52,1.146086956521739,2025-09-29 16:49:26.552640,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507075FAD,2.5,2.5,2.5,1.144927536231884,2025-09-29 16:49:26.558376,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507086502,3.25,3.25,3.25,1.1884057971014492,2025-09-29 16:49:26.565082,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250708740B,43.0,20.0,29.2,2.6927536231884055,2025-09-29 16:49:26.588685,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250708B5F0,2.0,2.0,2.0,1.1159420289855073,2025-09-29 16:49:26.593789,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025070901E3,1.0,1.0,1.0,1.0579710144927537,2025-09-29 16:49:26.597684,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507093825,3.4,3.4,3.4000000000000004,1.1971014492753622,2025-09-29 16:49:26.604833,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250709419F,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.607740,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025070959FC,1.0,1.0,1.0,1.0579710144927537,2025-09-29 16:49:26.611873,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025070965A7,2.0,2.0,2.0,1.1159420289855073,2025-09-29 16:49:26.616450,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507098064,1.3333333333333333,1.3333333333333333,1.3333333333333333,1.077294685990338,2025-09-29 16:49:26.621944,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507102E70,0.75,0.75,0.75,1.0434782608695652,2025-09-29 16:49:26.627571,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507103119,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.631101,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507109373,3.6,3.6,3.6000000000000005,1.2086956521739132,2025-09-29 16:49:26.638208,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507109627,10.5,10.5,10.5,1.608695652173913,2025-09-29 16:49:26.644106,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250710DD9E,5.25,5.25,5.25,1.3043478260869565,2025-09-29 16:49:26.650320,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250710E2B5,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.653464,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250710E92D,1.25,1.25,1.25,1.0724637681159421,2025-09-29 16:49:26.659408,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025071179A1,5.0,4.833333333333333,4.9,1.2840579710144928,2025-09-29 16:49:26.666774,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250711832F,0.3333333333333333,0.3333333333333333,0.3333333333333333,1.0193236714975846,2025-09-29 16:49:26.671366,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507118C5B,0.6666666666666666,0.6666666666666666,0.6666666666666666,1.038647342995169,2025-09-29 16:49:26.676094,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250711FD39,20.2,12.2,15.399999999999999,1.8927536231884057,2025-09-29 16:49:26.686884,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507154E91,216.6,131.82608695652175,165.73565217391305,5.0,2025-09-29 16:49:26.709886,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250716280A,0.0,0.0,0.0,1.0,2025-09-29 16:49:26.712883,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507169BCD,187.6,84.56521739130434,125.77913043478262,5.0,2025-09-29 16:49:26.737381,"""purpose=calibration;celling_parameter=69;author=Yumin"""
