psy_code,top5_mean,total_mean,weighted_mean,reg_date,purpose
P202507109627,42.0,42.0,3.4347826086956523,2025-09-22 16:15:16.488269,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250710DD9E,21.0,21.0,2.217391304347826,2025-09-22 16:15:16.494247,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250710E2B5,0.0,0.0,1.0,2025-09-22 16:15:16.497194,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250710E92D,5.0,5.0,1.289855072463768,2025-09-22 16:15:16.502927,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025071179A1,20.0,19.333333333333332,2.1362318840579713,2025-09-22 16:15:16.510797,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250711832F,1.3333333333333333,1.3333333333333333,1.077294685990338,2025-09-22 16:15:16.515421,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507118C5B,2.6666666666666665,2.6666666666666665,1.1545893719806763,2025-09-22 16:15:16.520163,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250711FD39,80.8,48.8,4.571014492753623,2025-09-22 16:15:16.532234,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507154E91,866.4,527.304347826087,5.0,2025-09-22 16:15:16.556524,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250716280A,0.0,0.0,1.0,2025-09-22 16:15:16.559885,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507169BCD,750.4,338.2608695652174,5.0,2025-09-22 16:15:16.584840,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250716BB5E,820.8,326.72,5.0,2025-09-22 16:15:16.610710,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250716BE86,126.4,31.6,5.0,2025-09-22 16:15:16.629124,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507178C27,777.6,336.72727272727275,5.0,2025-09-22 16:15:16.652603,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507183B0A,41.6,16.952380952380953,2.5542857142857143,2025-09-22 16:15:16.673447,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250718B4BE,43.2,16.90909090909091,2.5898814229249014,2025-09-22 16:15:16.695261,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507213ACA,500.8,254.4,5.0,2025-09-22 16:15:16.716381,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202507217086,364.0,160.69565217391303,5.0,2025-09-22 16:15:16.739578,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025072176E5,224.0,106.0,5.0,2025-09-22 16:15:16.764425,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250721C339,0.0,0.0,1.0,2025-09-22 16:15:16.767408,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025072289FD,383.2,212.17391304347825,5.0,2025-09-22 16:15:16.791345,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250722BAB6,344.8,197.25,5.0,2025-09-22 16:15:16.808859,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250722D67F,528.0,228.0,5.0,2025-09-22 16:15:16.831373,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025072322B4,0.0,0.0,1.0,2025-09-22 16:15:16.835786,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P2025072408CB,465.6,271.8095238095238,5.0,2025-09-22 16:15:16.858091,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P20250724CD24,17.6,9.777777777777779,1.7482125603864735,2025-09-22 16:15:16.869755,"""purpose=calibration;celling_parameter=69;author=Yumin"""
P202508039384,0.0,0.0,1.0,2025-09-22 16:15:16.874410,"""purpose=calibration;celling_parameter=69;author=Yumin"""
