psy_code,top5_mean,total_mean,weighted_mean,reg_date,purpose
P2025070965A7,2.0,2.0,1.25,2025-09-08 10:35:54.063339,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507098064,2.3333333333333335,2.3333333333333335,1.2916666666666667,2025-09-08 10:35:54.068650,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507102E70,1.5,1.5,1.1875,2025-09-08 10:35:54.074393,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507103119,0.0,0.0,1.0,2025-09-08 10:35:54.078306,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507109373,7.0,7.0,1.875,2025-09-08 10:35:54.085332,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507109627,0.5,0.5,1.0625,2025-09-08 10:35:54.090896,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250710DD9E,6.25,6.25,1.78125,2025-09-08 10:35:54.096770,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250710E2B5,0.0,0.0,1.0,2025-09-08 10:35:54.100097,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250710E92D,3.0,3.0,1.375,2025-09-08 10:35:54.105864,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025071179A1,10.2,9.166666666666666,2.1975,2025-09-08 10:35:54.113683,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250711832F,0.3333333333333333,0.3333333333333333,1.0416666666666667,2025-09-08 10:35:54.118468,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507118C5B,2.0,2.0,1.25,2025-09-08 10:35:54.123267,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250711FD39,50.8,27.8,5.0,2025-09-08 10:35:54.134666,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507154E91,186.4,59.78260869565217,5.0,2025-09-08 10:35:54.158705,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250716280A,0.0,0.0,1.0,2025-09-08 10:35:54.162096,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507169BCD,45.6,13.956521739130435,4.326739130434783,2025-09-08 10:35:54.184565,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250716BB5E,54.2,14.72,4.814,2025-09-08 10:35:54.208963,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250716BE86,1.0,0.25,1.06875,2025-09-08 10:35:54.227445,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507178C27,70.8,24.5,5.0,2025-09-08 10:35:54.249580,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507183B0A,27.8,11.571428571428571,3.257857142857143,2025-09-08 10:35:54.271455,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250718B4BE,28.4,11.363636363636363,3.272272727272727,2025-09-08 10:35:54.293219,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507213ACA,114.8,42.6,5.0,2025-09-08 10:35:54.314475,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507217086,59.0,20.956521739130434,5.0,2025-09-08 10:35:54.337321,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025072176E5,103.0,28.818181818181817,5.0,2025-09-08 10:35:54.359122,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250721C339,0.0,0.0,1.0,2025-09-08 10:35:54.362201,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025072289FD,91.6,27.434782608695652,5.0,2025-09-08 10:35:54.386166,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250722BAB6,69.2,31.6875,5.0,2025-09-08 10:35:54.403740,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250722D67F,95.4,29.238095238095237,5.0,2025-09-08 10:35:54.423816,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025072322B4,0.0,0.0,1.0,2025-09-08 10:35:54.427950,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025072408CB,50.8,18.952380952380953,4.961428571428572,2025-09-08 10:35:54.449382,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250724CD24,4.4,2.5555555555555554,1.4116666666666666,2025-09-08 10:35:54.460038,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202508039384,0.3333333333333333,0.3333333333333333,1.0416666666666667,2025-09-08 10:35:54.465209,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P20250806E7E9,0.0,0.0,1.0,2025-09-08 10:35:54.468217,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025080762D7,0.0,0.0,1.0,2025-09-08 10:35:54.471158,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202508119E7D,3.8,3.8,1.475,2025-09-08 10:35:54.477577,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P2025081356D5,2.6666666666666665,2.6666666666666665,1.3333333333333333,2025-09-08 10:35:54.482450,"""purpose=calibration;celling_parameter=32;author=Yumin"""
P202507041AFF,17.2,17.2,3.084848484848485,2025-09-08 10:35:54.491119,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507046A44,8.4,8.4,2.0181818181818185,2025-09-08 10:35:54.497982,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507070C5F,0.0,0.0,1.0,2025-09-08 10:35:54.500971,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507074212,5.0,4.166666666666667,1.5454545454545454,2025-09-08 10:35:54.508729,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507075FAD,3.5,3.5,1.4242424242424243,2025-09-08 10:35:54.514507,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507086502,6.0,6.0,1.7272727272727273,2025-09-08 10:35:54.520853,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250708740B,70.0,36.2,5.0,2025-09-08 10:35:54.545742,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250708B5F0,2.6666666666666665,2.6666666666666665,1.323232323232323,2025-09-08 10:35:54.550707,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025070901E3,2.5,2.5,1.303030303030303,2025-09-08 10:35:54.554785,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507093825,2.6,2.6,1.3151515151515152,2025-09-08 10:35:54.561308,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P20250709419F,0.0,0.0,1.0,2025-09-08 10:35:54.564529,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025070959FC,2.0,2.0,1.2424242424242424,2025-09-08 10:35:54.568629,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P2025070965A7,2.0,2.0,1.2424242424242424,2025-09-08 10:35:54.573266,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507098064,2.3333333333333335,2.3333333333333335,1.2828282828282829,2025-09-08 10:35:54.578110,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507102E70,1.5,1.5,1.1818181818181819,2025-09-08 10:35:54.584055,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507103119,0.0,0.0,1.0,2025-09-08 10:35:54.587856,"""purpose=calibration;celling_parameter=33;author=Yumin"""
P202507109373,7.0,7.0,1.8484848484848486,2025-09-08 10:35:54.594818,"""purpose=calibration;celling_parameter=33;author=Yumin"""
